ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0046906	tetrapyrrole binding	20	5	LINF_070013900,LINF_300041300,LINF_340026700,LINF_340040300,LINF_350013300,	25.0	5.16	6.67	0.00217377776318	0.0461232324315	0.515185329874
GO:0004047	aminomethyltransferase activity	2	2	LINF_360046900,LINF_360047000,	100.0	20.65	inf	0.00233535354083	0.0461232324315	0.553478789178
GO:0004674	protein serine/threonine kinase activity	32	6	LINF_020006200,LINF_250012200,LINF_340026700,LINF_360012800,LINF_360054700,LINF_360054800,	18.8	3.87	4.63	0.0037907941818	0.0691090939297	0.898418221086
GO:0009678	pyrophosphate hydrolysis-driven proton transmembrane transporter activity	8	3	LINF_180020600,LINF_180020700,LINF_180020800,	37.5	7.74	11.93	0.00523729726438	0.0886599608327	1.0
GO:0043167	ion binding	1143	72	LINF_020006000,LINF_020007600,LINF_050009600,LINF_050012800,LINF_070015200,LINF_080013800,LINF_090011800,LINF_100019000,LINF_110011900,LINF_110012000,LINF_110016000,LINF_130021100,LINF_140010000,LINF_140015200,LINF_150015400,LINF_150015500,LINF_160014700,LINF_160014800,LINF_170018300,LINF_180007900,LINF_180011700,LINF_180018700,LINF_180018900,LINF_180019900,LINF_190010800,LINF_190018400,LINF_220010400,LINF_220013300,LINF_220013400,LINF_220021600,LINF_230007900,LINF_230008300,LINF_230014700,LINF_240019200,LINF_240019300,LINF_250012200,LINF_250013300,LINF_280019900,LINF_290007800,LINF_290011200,LINF_300026200,LINF_300027400,LINF_300039400,LINF_300040500,LINF_300041300,LINF_310005700,LINF_320018600,LINF_330011700,LINF_330028600,LINF_340016200,LINF_340026700,LINF_340040300,LINF_350014900,LINF_350015100,LINF_350028500,LINF_350030800,LINF_350032700,LINF_350050300,LINF_350055000,LINF_350055600,LINF_350057500,LINF_350057600,LINF_360012800,LINF_360021400,LINF_360021500,LINF_360027100,LINF_360027200,LINF_360030000,LINF_360033900,LINF_360037500,LINF_360054700,LINF_360054800,	6.3	1.3	1.46	0.00645606742531	0.10200586532	1.0
GO:0043169	cation binding	349	27	LINF_020006000,LINF_110011900,LINF_110012000,LINF_160014700,LINF_160014800,LINF_180018700,LINF_180018900,LINF_180019900,LINF_220013300,LINF_220013400,LINF_230014700,LINF_240019200,LINF_240019300,LINF_250013300,LINF_280019900,LINF_300026200,LINF_300027400,LINF_300039400,LINF_300041300,LINF_310005700,LINF_330011700,LINF_340040300,LINF_350014900,LINF_350015100,LINF_350050300,LINF_350055000,LINF_350057600,	7.7	1.6	1.73	0.00943927023158	0.139819190305	1.0
GO:0003824	catalytic activity	1791	104	LINF_010011200,LINF_020006200,LINF_020007600,LINF_050015100,LINF_070009800,LINF_070015200,LINF_080013800,LINF_090010100,LINF_090011800,LINF_090011900,LINF_100019000,LINF_110011900,LINF_110012000,LINF_110016000,LINF_140005600,LINF_140010000,LINF_140010100,LINF_140012900,LINF_140013000,LINF_140015200,LINF_150008600,LINF_150015400,LINF_150015500,LINF_150017800,LINF_160012200,LINF_170009900,LINF_180007900,LINF_180011700,LINF_190010800,LINF_190018400,LINF_190021000,LINF_220008400,LINF_220010400,LINF_220021600,LINF_230007900,LINF_230008300,LINF_230014600,LINF_230019300,LINF_230019700,LINF_230020900,LINF_240023800,LINF_250012200,LINF_250013300,LINF_250014900,LINF_250026500,LINF_260011600,LINF_260021100,LINF_270010200,LINF_290007800,LINF_290011200,LINF_290020900,LINF_290021300,LINF_290023600,LINF_290032100,LINF_300026200,LINF_300036800,LINF_300040500,LINF_300041300,LINF_310009900,LINF_310023600,LINF_310023700,LINF_310023800,LINF_320018200,LINF_320018600,LINF_320021200,LINF_320043700,LINF_320043800,LINF_320043900,LINF_330011700,LINF_330013700,LINF_330028600,LINF_340011700,LINF_340016200,LINF_340026700,LINF_340035800,LINF_340040300,LINF_350013300,LINF_350014400,LINF_350014500,LINF_350016600,LINF_350016700,LINF_350020800,LINF_350026800,LINF_350028500,LINF_350030800,LINF_350032700,LINF_350055600,LINF_350057500,LINF_360012800,LINF_360018400,LINF_360021400,LINF_360021500,LINF_360030000,LINF_360030600,LINF_360031200,LINF_360031300,LINF_360033900,LINF_360037500,LINF_360038900,LINF_360046900,LINF_360047000,LINF_360054700,LINF_360054800,LINF_360077100,	5.8	1.2	1.38	0.010602520462	0.147811608793	1.0
GO:0016879	ligase activity, forming carbon-nitrogen bonds	19	4	LINF_140015200,LINF_230007900,LINF_290021300,LINF_360033900,	21.1	4.35	5.31	0.0116863160203	0.1498627703	1.0
GO:0046872	metal ion binding	339	26	LINF_020006000,LINF_110011900,LINF_110012000,LINF_160014700,LINF_160014800,LINF_180018700,LINF_180018900,LINF_180019900,LINF_220013300,LINF_220013400,LINF_230014700,LINF_240019200,LINF_240019300,LINF_280019900,LINF_300026200,LINF_300027400,LINF_300039400,LINF_300041300,LINF_310005700,LINF_330011700,LINF_340040300,LINF_350014900,LINF_350015100,LINF_350050300,LINF_350055000,LINF_350057600,	7.7	1.58	1.71	0.0120143149186	0.1498627703	1.0
GO:0000104	succinate dehydrogenase activity	4	2	LINF_350016600,LINF_350016700,	50.0	10.33	19.81	0.0131308570764	0.155600656355	1.0
GO:0019829	ATPase-coupled cation transmembrane transporter activity	11	3	LINF_180020600,LINF_180020700,LINF_180020800,	27.3	5.63	7.45	0.0138513442763	0.156322313976	1.0
GO:0003674	molecular function	3519	185	LINF_010005300,LINF_010011200,LINF_020006000,LINF_020006200,LINF_020007600,LINF_020008000,LINF_020008100,LINF_040006300,LINF_050009600,LINF_050012800,LINF_050015100,LINF_060018500,LINF_070009800,LINF_070013900,LINF_070015200,LINF_080013800,LINF_090005700,LINF_090005900,LINF_090006000,LINF_090010100,LINF_090011800,LINF_090011900,LINF_100019000,LINF_110011900,LINF_110012000,LINF_110012200,LINF_110016000,LINF_130012000,LINF_130017100,LINF_130021100,LINF_140005600,LINF_140010000,LINF_140010100,LINF_140012900,LINF_140013000,LINF_140015200,LINF_150008600,LINF_150015400,LINF_150015500,LINF_150017800,LINF_160012200,LINF_160014700,LINF_160014800,LINF_170009900,LINF_170018300,LINF_180006700,LINF_180006800,LINF_180007900,LINF_180011700,LINF_180018700,LINF_180018900,LINF_180019600,LINF_180019900,LINF_180020600,LINF_180020700,LINF_180020800,LINF_190010800,LINF_190018400,LINF_190021000,LINF_210018200,LINF_210018300,LINF_220008400,LINF_220010400,LINF_220013300,LINF_220013400,LINF_220018200,LINF_220021600,LINF_230007900,LINF_230008300,LINF_230012700,LINF_230014600,LINF_230014700,LINF_230019300,LINF_230019700,LINF_230020900,LINF_240019200,LINF_240019300,LINF_240021200,LINF_240023800,LINF_250012200,LINF_250013300,LINF_250014900,LINF_250026500,LINF_260011600,LINF_260021100,LINF_270005000,LINF_270010200,LINF_280019900,LINF_290007800,LINF_290011200,LINF_290016900,LINF_290019300,LINF_290019800,LINF_290020000,LINF_290020300,LINF_290020900,LINF_290021300,LINF_290023600,LINF_290032100,LINF_300011800,LINF_300011900,LINF_300012000,LINF_300026200,LINF_300027300,LINF_300027400,LINF_300036800,LINF_300039400,LINF_300040500,LINF_300041300,LINF_300042100,LINF_310005700,LINF_310009900,LINF_310012900,LINF_310016000,LINF_310016400,LINF_310018600,LINF_310020000,LINF_310023300,LINF_310023600,LINF_310023700,LINF_310023800,LINF_310032200,LINF_320013900,LINF_320014000,LINF_320018200,LINF_320018600,LINF_320021200,LINF_320043700,LINF_320043800,LINF_320043900,LINF_330008300,LINF_330011700,LINF_330013700,LINF_330019100,LINF_330022900,LINF_330027300,LINF_330028600,LINF_340011700,LINF_340016200,LINF_340026700,LINF_340033900,LINF_340035800,LINF_340040300,LINF_340047000,LINF_350013300,LINF_350014400,LINF_350014500,LINF_350014900,LINF_350015100,LINF_350016600,LINF_350016700,LINF_350020800,LINF_350024100,LINF_350026800,LINF_350027200,LINF_350028500,LINF_350030400,LINF_350030800,LINF_350032700,LINF_350050300,LINF_350055000,LINF_350055600,LINF_350055900,LINF_350057500,LINF_350057600,LINF_360011300,LINF_360012800,LINF_360018400,LINF_360021400,LINF_360021500,LINF_360027100,LINF_360027200,LINF_360030000,LINF_360030600,LINF_360031200,LINF_360031300,LINF_360033900,LINF_360037500,LINF_360038900,LINF_360041100,LINF_360046900,LINF_360047000,LINF_360054700,LINF_360054800,LINF_360077100,	5.3	1.09	1.42	0.0157011600252	0.169144314817	1.0
GO:0042626	ATPase-coupled transmembrane transporter activity	56	7	LINF_020008000,LINF_150015400,LINF_180020600,LINF_180020700,LINF_180020800,LINF_290011200,LINF_340016200,	12.5	2.58	2.86	0.0174538208695	0.174127843977	1.0
GO:0140096	catalytic activity, acting on a protein	506	35	LINF_010011200,LINF_020006200,LINF_070015200,LINF_080013800,LINF_090010100,LINF_090011900,LINF_110011900,LINF_110012000,LINF_150015500,LINF_150017800,LINF_180011700,LINF_190010800,LINF_190018400,LINF_220010400,LINF_250012200,LINF_250014900,LINF_260011600,LINF_270010200,LINF_300040500,LINF_310009900,LINF_320018200,LINF_320018600,LINF_330028600,LINF_340026700,LINF_350020800,LINF_350028500,LINF_350055600,LINF_350057500,LINF_360012800,LINF_360021400,LINF_360021500,LINF_360030000,LINF_360038900,LINF_360054700,LINF_360054800,	6.9	1.43	1.54	0.0176331993901	0.174127843977	1.0
GO:0016772	transferase activity, transferring phosphorus-containing groups	369	27	LINF_020006200,LINF_070015200,LINF_080013800,LINF_110016000,LINF_150015500,LINF_180007900,LINF_180011700,LINF_190010800,LINF_190018400,LINF_220010400,LINF_230019700,LINF_250012200,LINF_290020900,LINF_300040500,LINF_320018600,LINF_330028600,LINF_340026700,LINF_350028500,LINF_350032700,LINF_350055600,LINF_350057500,LINF_360012800,LINF_360021400,LINF_360021500,LINF_360030000,LINF_360054700,LINF_360054800,	7.3	1.51	1.62	0.0187683374983	0.177923839484	1.0
GO:0016740	transferase activity	640	42	LINF_020006200,LINF_050015100,LINF_070015200,LINF_080013800,LINF_110016000,LINF_140005600,LINF_140010100,LINF_140012900,LINF_140013000,LINF_150015500,LINF_180007900,LINF_180011700,LINF_190010800,LINF_190018400,LINF_220010400,LINF_230014600,LINF_230019700,LINF_230020900,LINF_250012200,LINF_290020900,LINF_300040500,LINF_310023600,LINF_310023700,LINF_310023800,LINF_320018600,LINF_330028600,LINF_340026700,LINF_350028500,LINF_350032700,LINF_350055600,LINF_350057500,LINF_360012800,LINF_360021400,LINF_360021500,LINF_360030000,LINF_360031200,LINF_360031300,LINF_360038900,LINF_360046900,LINF_360047000,LINF_360054700,LINF_360054800,	6.6	1.36	1.46	0.0219554339271	0.193716880574	1.0
GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups	72	8	LINF_140005600,LINF_140012900,LINF_140013000,LINF_230014600,LINF_310023600,LINF_310023700,LINF_310023800,LINF_360038900,	11.1	2.29	2.51	0.0220690117109	0.193716880574	1.0
GO:0016874	ligase activity	75	8	LINF_140015200,LINF_150017800,LINF_220021600,LINF_230007900,LINF_230008300,LINF_240023800,LINF_290021300,LINF_360033900,	10.7	2.2	2.39	0.0275015385497	0.208661933571	1.0
GO:0016881	acid-amino acid ligase activity	6	2	LINF_140015200,LINF_360033900,	33.3	6.88	9.9	0.0307788781268	0.208661933571	1.0
GO:0015399	primary active transmembrane transporter activity	68	7	LINF_020008000,LINF_150015400,LINF_180020600,LINF_180020700,LINF_180020800,LINF_290011200,LINF_340016200,	10.3	2.13	2.29	0.0448950296392	0.208661933571	1.0
GO:0033819	lipoyl(octanoyl) transferase activity	1	1	LINF_360038900,	100.0	20.65	inf	0.04842365547	0.208661933571	1.0
GO:0043878	glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity	1	1	LINF_360030600,	100.0	20.65	inf	0.04842365547	0.208661933571	1.0
GO:0043891	glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating) activity	1	1	LINF_360030600,	100.0	20.65	inf	0.04842365547	0.208661933571	1.0
GO:0050242	pyruvate, phosphate dikinase activity	1	1	LINF_110016000,	100.0	20.65	inf	0.04842365547	0.208661933571	1.0
GO:0018580	nitronate monooxygenase activity	1	1	LINF_340011700,	100.0	20.65	inf	0.04842365547	0.208661933571	1.0
GO:0016784	3-mercaptopyruvate sulfurtransferase activity	1	1	LINF_050015100,	100.0	20.65	inf	0.04842365547	0.208661933571	1.0
GO:0004335	galactokinase activity	1	1	LINF_350032700,	100.0	20.65	inf	0.04842365547	0.208661933571	1.0
GO:0004326	tetrahydrofolylpolyglutamate synthase activity	1	1	LINF_360033900,	100.0	20.65	inf	0.04842365547	0.208661933571	1.0
GO:0004363	glutathione synthase activity	1	1	LINF_140015200,	100.0	20.65	inf	0.04842365547	0.208661933571	1.0
GO:0004365	glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity	1	1	LINF_360030600,	100.0	20.65	inf	0.04842365547	0.208661933571	1.0
GO:0004428	obsolete inositol or phosphatidylinositol kinase activity	1	1	LINF_020006200,	100.0	20.65	inf	0.04842365547	0.208661933571	1.0
GO:0004467	long-chain fatty acid-CoA ligase activity	1	1	LINF_240023800,	100.0	20.65	inf	0.04842365547	0.208661933571	1.0
GO:0004657	proline dehydrogenase activity	1	1	LINF_260021100,	100.0	20.65	inf	0.04842365547	0.208661933571	1.0
GO:0004066	asparagine synthase (glutamine-hydrolyzing) activity	1	1	LINF_290021300,	100.0	20.65	inf	0.04842365547	0.208661933571	1.0
GO:0004683	calmodulin-dependent protein kinase activity	1	1	LINF_340026700,	100.0	20.65	inf	0.04842365547	0.208661933571	1.0
GO:0004686	elongation factor-2 kinase activity	1	1	LINF_340026700,	100.0	20.65	inf	0.04842365547	0.208661933571	1.0
GO:0004694	eukaryotic translation initiation factor 2alpha kinase activity	1	1	LINF_340026700,	100.0	20.65	inf	0.04842365547	0.208661933571	1.0
GO:0004813	alanine-tRNA ligase activity	1	1	LINF_220021600,	100.0	20.65	inf	0.04842365547	0.208661933571	1.0
GO:0015645	fatty acid ligase activity	1	1	LINF_240023800,	100.0	20.65	inf	0.04842365547	0.208661933571	1.0
GO:0003998	acylphosphatase activity	1	1	LINF_250026500,	100.0	20.65	inf	0.04842365547	0.208661933571	1.0
GO:0003988	acetyl-CoA C-acyltransferase activity	1	1	LINF_230014600,	100.0	20.65	inf	0.04842365547	0.208661933571	1.0
GO:0016408	C-acyltransferase activity	1	1	LINF_230014600,	100.0	20.65	inf	0.04842365547	0.208661933571	1.0
GO:0016703	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of one atom of oxygen (internal monooxygenases or internal mixed function oxidases)	1	1	LINF_340011700,	100.0	20.65	inf	0.04842365547	0.208661933571	1.0
GO:0016781	phosphotransferase activity, paired acceptors	1	1	LINF_110016000,	100.0	20.65	inf	0.04842365547	0.208661933571	1.0
GO:0000034	adenine deaminase activity	1	1	LINF_350026800,	100.0	20.65	inf	0.04842365547	0.208661933571	1.0
