ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0032053	ciliary basal body organization	2	2	LINF_350027400,LINF_350027500,	100.0	29.23	inf	0.00116321755745	0.0336363743695	0.403636492433
GO:0043171	peptide catabolic process	2	2	LINF_220017900,LINF_220018000,	100.0	29.23	inf	0.00116321755745	0.0336363743695	0.403636492433
GO:0043603	cellular amide metabolic process	284	20	LINF_150009100,LINF_150009200,LINF_150019500,LINF_150019600,LINF_220009800,LINF_220010100,LINF_220017900,LINF_220018000,LINF_260021300,LINF_260021400,LINF_260021500,LINF_300011800,LINF_300011900,LINF_300012000,LINF_350023700,LINF_350023800,LINF_350023900,LINF_350024100,LINF_360015100,LINF_360015200,	7.0	2.06	2.3	0.00147431046105	0.0393527484604	0.511585729986
GO:0034645	cellular macromolecule biosynthetic process	408	25	LINF_020006700,LINF_020006800,LINF_020006900,LINF_020007000,LINF_020007100,LINF_150009100,LINF_150009200,LINF_150019500,LINF_150019600,LINF_200010300,LINF_220009800,LINF_220010100,LINF_240014100,LINF_260021300,LINF_260021400,LINF_260021500,LINF_300011800,LINF_300011900,LINF_300012000,LINF_350023700,LINF_350023800,LINF_350023900,LINF_350024100,LINF_360015100,LINF_360015200,	6.1	1.79	1.99	0.0027223486787	0.0595961322811	0.94465499151
GO:0009059	macromolecule biosynthetic process	410	25	LINF_020006700,LINF_020006800,LINF_020006900,LINF_020007000,LINF_020007100,LINF_150009100,LINF_150009200,LINF_150019500,LINF_150019600,LINF_200010300,LINF_220009800,LINF_220010100,LINF_240014100,LINF_260021300,LINF_260021400,LINF_260021500,LINF_300011800,LINF_300011900,LINF_300012000,LINF_350023700,LINF_350023800,LINF_350023900,LINF_350024100,LINF_360015100,LINF_360015200,	6.1	1.78	1.98	0.00290861018287	0.0595961322811	1.0
GO:0042219	cellular modified amino acid catabolic process	3	2	LINF_220017900,LINF_220018000,	66.7	19.49	57.15	0.00341100180471	0.0595961322811	1.0
GO:0006412	translation	264	18	LINF_150009100,LINF_150009200,LINF_150019500,LINF_150019600,LINF_220009800,LINF_220010100,LINF_260021300,LINF_260021400,LINF_260021500,LINF_300011800,LINF_300011900,LINF_300012000,LINF_350023700,LINF_350023800,LINF_350023900,LINF_350024100,LINF_360015100,LINF_360015200,	6.8	1.99	2.2	0.00363283388167	0.0595961322811	1.0
GO:0006486	protein glycosylation	31	5	LINF_020006700,LINF_020006800,LINF_020006900,LINF_020007000,LINF_020007100,	16.1	4.72	5.57	0.00363949710021	0.0595961322811	1.0
GO:0009101	glycoprotein biosynthetic process	31	5	LINF_020006700,LINF_020006800,LINF_020006900,LINF_020007000,LINF_020007100,	16.1	4.72	5.57	0.00363949710021	0.0595961322811	1.0
GO:0043413	macromolecule glycosylation	31	5	LINF_020006700,LINF_020006800,LINF_020006900,LINF_020007000,LINF_020007100,	16.1	4.72	5.57	0.00363949710021	0.0595961322811	1.0
GO:0043043	peptide biosynthetic process	266	18	LINF_150009100,LINF_150009200,LINF_150019500,LINF_150019600,LINF_220009800,LINF_220010100,LINF_260021300,LINF_260021400,LINF_260021500,LINF_300011800,LINF_300011900,LINF_300012000,LINF_350023700,LINF_350023800,LINF_350023900,LINF_350024100,LINF_360015100,LINF_360015200,	6.8	1.98	2.18	0.00393777220373	0.0595961322811	1.0
GO:0006869	lipid transport	10	3	LINF_330027100,LINF_340032300,LINF_340039100,	30.0	8.77	12.3	0.00395017591489	0.0595961322811	1.0
GO:0010876	lipid localization	10	3	LINF_330027100,LINF_340032300,LINF_340039100,	30.0	8.77	12.3	0.00395017591489	0.0595961322811	1.0
GO:0070085	glycosylation	32	5	LINF_020006700,LINF_020006800,LINF_020006900,LINF_020007000,LINF_020007100,	15.6	4.57	5.36	0.00419629692305	0.0606714596791	1.0
GO:0043604	amide biosynthetic process	271	18	LINF_150009100,LINF_150009200,LINF_150019500,LINF_150019600,LINF_220009800,LINF_220010100,LINF_260021300,LINF_260021400,LINF_260021500,LINF_300011800,LINF_300011900,LINF_300012000,LINF_350023700,LINF_350023800,LINF_350023900,LINF_350024100,LINF_360015100,LINF_360015200,	6.6	1.94	2.13	0.00479420045075	0.0643014598852	1.0
GO:0010467	gene expression	472	27	LINF_040017100,LINF_150009100,LINF_150009200,LINF_150019500,LINF_150019600,LINF_200010300,LINF_220009800,LINF_220010100,LINF_260021300,LINF_260021400,LINF_260021500,LINF_270023900,LINF_280013100,LINF_290012600,LINF_300011800,LINF_300011900,LINF_300012000,LINF_310027100,LINF_320014000,LINF_320023200,LINF_350020800,LINF_350023700,LINF_350023800,LINF_350023900,LINF_350024100,LINF_360015100,LINF_360015200,	5.7	1.67	1.85	0.00481797682137	0.0643014598852	1.0
GO:0002182	cytoplasmic translational elongation	4	2	LINF_150019500,LINF_150019600,	50.0	14.62	28.57	0.00666866685084	0.0730479837339	1.0
GO:0044273	sulfur compound catabolic process	4	2	LINF_220017900,LINF_220018000,	50.0	14.62	28.57	0.00666866685084	0.0730479837339	1.0
GO:0006546	glycine catabolic process	4	2	LINF_360046900,LINF_360047000,	50.0	14.62	28.57	0.00666866685084	0.0730479837339	1.0
GO:0046916	cellular transition metal ion homeostasis	4	2	LINF_280025700,LINF_280025800,	50.0	14.62	28.57	0.00666866685084	0.0730479837339	1.0
GO:0055076	transition metal ion homeostasis	4	2	LINF_280025700,LINF_280025800,	50.0	14.62	28.57	0.00666866685084	0.0730479837339	1.0
GO:0006950	response to stress	118	10	LINF_240014100,LINF_260013000,LINF_260013100,LINF_280020100,LINF_280020200,LINF_330010500,LINF_350020800,LINF_350027300,LINF_350027400,LINF_350027500,	8.5	2.48	2.72	0.00673641348555	0.0730479837339	1.0
GO:0051179	localization	462	26	LINF_110018150,LINF_110018200,LINF_110018300,LINF_110018350,LINF_110018400,LINF_110018700,LINF_180021000,LINF_240020050,LINF_270008900,LINF_270023200,LINF_270023900,LINF_280006400,LINF_280025700,LINF_280025800,LINF_290011600,LINF_290014600,LINF_290014900,LINF_310019500,LINF_310019600,LINF_310040800,LINF_320041600,LINF_330027100,LINF_330032500,LINF_340032300,LINF_340039100,LINF_350041200,	5.6	1.65	1.81	0.00702971384958	0.0739185062365	1.0
GO:0031023	microtubule organizing center organization	5	2	LINF_350027400,LINF_350027500,	40.0	11.69	19.04	0.0108653151609	0.104729565579	1.0
GO:0002181	cytoplasmic translation	5	2	LINF_150019500,LINF_150019600,	40.0	11.69	19.04	0.0108653151609	0.104729565579	1.0
GO:0015914	phospholipid transport	5	2	LINF_340032300,LINF_340039100,	40.0	11.69	19.04	0.0108653151609	0.104729565579	1.0
GO:0006810	transport	440	24	LINF_110018150,LINF_110018200,LINF_110018300,LINF_110018350,LINF_110018400,LINF_110018700,LINF_180021000,LINF_240020050,LINF_270008900,LINF_270023900,LINF_280006400,LINF_280025700,LINF_280025800,LINF_290014600,LINF_290014900,LINF_310019500,LINF_310019600,LINF_310040800,LINF_320041600,LINF_330027100,LINF_330032500,LINF_340032300,LINF_340039100,LINF_350041200,	5.5	1.59	1.74	0.0138234455701	0.129551209796	1.0
GO:0051234	establishment of localization	441	24	LINF_110018150,LINF_110018200,LINF_110018300,LINF_110018350,LINF_110018400,LINF_110018700,LINF_180021000,LINF_240020050,LINF_270008900,LINF_270023900,LINF_280006400,LINF_280025700,LINF_280025800,LINF_290014600,LINF_290014900,LINF_310019500,LINF_310019600,LINF_310040800,LINF_320041600,LINF_330027100,LINF_330032500,LINF_340032300,LINF_340039100,LINF_350041200,	5.4	1.59	1.73	0.0141871641851	0.129551209796	1.0
GO:0019538	protein metabolic process	814	39	LINF_020006700,LINF_020006800,LINF_020006900,LINF_020007000,LINF_020007100,LINF_080013800,LINF_090011900,LINF_110010800,LINF_150009100,LINF_150009200,LINF_150019500,LINF_150019600,LINF_200017200,LINF_210014200,LINF_220009800,LINF_220010100,LINF_250012200,LINF_250021300,LINF_260008000,LINF_260014900,LINF_260021300,LINF_260021400,LINF_260021500,LINF_270010000,LINF_300011800,LINF_300011900,LINF_300012000,LINF_310019900,LINF_340005200,LINF_350020800,LINF_350023700,LINF_350023800,LINF_350023900,LINF_350024100,LINF_350029400,LINF_350045100,LINF_350045600,LINF_360015100,LINF_360015200,	4.8	1.4	1.55	0.0146995510648	0.13078831332	1.0
GO:0009071	serine family amino acid catabolic process	6	2	LINF_360046900,LINF_360047000,	33.3	9.74	14.28	0.0159336682663	0.134853241181	1.0
GO:0006544	glycine metabolic process	6	2	LINF_360046900,LINF_360047000,	33.3	9.74	14.28	0.0159336682663	0.134853241181	1.0
GO:1901566	organonitrogen compound biosynthetic process	425	23	LINF_020006700,LINF_020006800,LINF_020006900,LINF_020007000,LINF_020007100,LINF_150009100,LINF_150009200,LINF_150019500,LINF_150019600,LINF_220009800,LINF_220010100,LINF_260021300,LINF_260021400,LINF_260021500,LINF_300011800,LINF_300011900,LINF_300012000,LINF_350023700,LINF_350023800,LINF_350023900,LINF_350024100,LINF_360015100,LINF_360015200,	5.4	1.58	1.71	0.0173183402951	0.143082478153	1.0
GO:0006414	translational elongation	30	4	LINF_150009100,LINF_150009200,LINF_150019500,LINF_150019600,	13.3	3.9	4.43	0.0180743828301	0.145856066094	1.0
GO:0009987	cellular process	2208	89	LINF_020006700,LINF_020006800,LINF_020006900,LINF_020007000,LINF_020007100,LINF_040007600,LINF_040017100,LINF_080013800,LINF_090006400,LINF_100017100,LINF_110010800,LINF_110018150,LINF_110018200,LINF_110018300,LINF_110018350,LINF_110018400,LINF_110018700,LINF_140012900,LINF_140013000,LINF_140017400,LINF_140017500,LINF_150009100,LINF_150009200,LINF_150019500,LINF_150019600,LINF_180009900,LINF_180010300,LINF_180021000,LINF_190019800,LINF_200010300,LINF_210014200,LINF_220009800,LINF_220010100,LINF_220017900,LINF_220018000,LINF_240014100,LINF_240020050,LINF_250012200,LINF_260014900,LINF_260021300,LINF_260021400,LINF_260021500,LINF_270008900,LINF_270023200,LINF_270023900,LINF_280006400,LINF_280013100,LINF_280020100,LINF_280020200,LINF_280025700,LINF_280025800,LINF_290011600,LINF_290012600,LINF_290014600,LINF_290014900,LINF_300011800,LINF_300011900,LINF_300012000,LINF_300034800,LINF_310019500,LINF_310019600,LINF_310019900,LINF_310027100,LINF_310040800,LINF_320014000,LINF_320023200,LINF_320039200,LINF_320041600,LINF_330010500,LINF_330027100,LINF_330032500,LINF_340005200,LINF_340013100,LINF_350020800,LINF_350023700,LINF_350023800,LINF_350023900,LINF_350024100,LINF_350024500,LINF_350027400,LINF_350027500,LINF_350029400,LINF_350041200,LINF_350045100,LINF_350045600,LINF_360015100,LINF_360015200,LINF_360046900,LINF_360047000,	4.0	1.18	1.4	0.0200059235368	0.157773987893	1.0
GO:0072503	cellular divalent inorganic cation homeostasis	7	2	LINF_280025700,LINF_280025800,	28.6	8.35	11.42	0.0218099045182	0.165776645443	1.0
GO:0006979	response to oxidative stress	18	3	LINF_260013000,LINF_260013100,LINF_350020800,	16.7	4.87	5.73	0.0219761547273	0.165776645443	1.0
GO:0043170	macromolecule metabolic process	1189	52	LINF_020006700,LINF_020006800,LINF_020006900,LINF_020007000,LINF_020007100,LINF_040007600,LINF_040017100,LINF_080013800,LINF_090011900,LINF_110010800,LINF_150009100,LINF_150009200,LINF_150019500,LINF_150019600,LINF_200010300,LINF_200017200,LINF_210014200,LINF_220009800,LINF_220010100,LINF_240014100,LINF_250012200,LINF_250021300,LINF_260008000,LINF_260014900,LINF_260021300,LINF_260021400,LINF_260021500,LINF_270010000,LINF_270023900,LINF_280013100,LINF_280020100,LINF_280020200,LINF_290012600,LINF_300011800,LINF_300011900,LINF_300012000,LINF_310019900,LINF_310027100,LINF_320014000,LINF_320023200,LINF_330010500,LINF_340005200,LINF_350020800,LINF_350023700,LINF_350023800,LINF_350023900,LINF_350024100,LINF_350029400,LINF_350045100,LINF_350045600,LINF_360015100,LINF_360015200,	4.4	1.28	1.42	0.0254997080023	0.187943073421	1.0
GO:0050896	response to stimulus	189	12	LINF_150012400,LINF_240014100,LINF_260013000,LINF_260013100,LINF_280020100,LINF_280020200,LINF_300034800,LINF_330010500,LINF_350020800,LINF_350027300,LINF_350027400,LINF_350027500,	6.3	1.86	1.99	0.0275178325205	0.187943073421	1.0
GO:0016482	cytosolic transport	8	2	LINF_320041600,LINF_330032500,	25.0	7.31	9.51	0.0284335035999	0.187943073421	1.0
GO:0070301	cellular response to hydrogen peroxide	1	1	LINF_350020800,	100.0	29.23	inf	0.0342056459919	0.187943073421	1.0
GO:0097193	intrinsic apoptotic signaling pathway	1	1	LINF_350020800,	100.0	29.23	inf	0.0342056459919	0.187943073421	1.0
GO:0097190	apoptotic signaling pathway	1	1	LINF_350020800,	100.0	29.23	inf	0.0342056459919	0.187943073421	1.0
GO:0016540	protein autoprocessing	1	1	LINF_350020800,	100.0	29.23	inf	0.0342056459919	0.187943073421	1.0
GO:0036473	cell death in response to oxidative stress	1	1	LINF_350020800,	100.0	29.23	inf	0.0342056459919	0.187943073421	1.0
GO:0006491	N-glycan processing	1	1	LINF_260014900,	100.0	29.23	inf	0.0342056459919	0.187943073421	1.0
GO:0006895	Golgi to endosome transport	1	1	LINF_320041600,	100.0	29.23	inf	0.0342056459919	0.187943073421	1.0
GO:0042542	response to hydrogen peroxide	1	1	LINF_350020800,	100.0	29.23	inf	0.0342056459919	0.187943073421	1.0
GO:0008285	negative regulation of cell population proliferation	1	1	LINF_250019700,	100.0	29.23	inf	0.0342056459919	0.187943073421	1.0
GO:0008631	intrinsic apoptotic signaling pathway in response to oxidative stress	1	1	LINF_350020800,	100.0	29.23	inf	0.0342056459919	0.187943073421	1.0
GO:0006915	apoptotic process	1	1	LINF_350020800,	100.0	29.23	inf	0.0342056459919	0.187943073421	1.0
GO:0034614	cellular response to reactive oxygen species	1	1	LINF_350020800,	100.0	29.23	inf	0.0342056459919	0.187943073421	1.0
GO:1901701	cellular response to oxygen-containing compound	1	1	LINF_350020800,	100.0	29.23	inf	0.0342056459919	0.187943073421	1.0
GO:0030003	cellular cation homeostasis	9	2	LINF_280025700,LINF_280025800,	22.2	6.5	8.15	0.0357470975384	0.187943073421	1.0
GO:0006875	cellular metal ion homeostasis	9	2	LINF_280025700,LINF_280025800,	22.2	6.5	8.15	0.0357470975384	0.187943073421	1.0
GO:0072507	divalent inorganic cation homeostasis	9	2	LINF_280025700,LINF_280025800,	22.2	6.5	8.15	0.0357470975384	0.187943073421	1.0
GO:0015748	organophosphate ester transport	9	2	LINF_340032300,LINF_340039100,	22.2	6.5	8.15	0.0357470975384	0.187943073421	1.0
GO:1901564	organonitrogen compound metabolic process	982	43	LINF_020006700,LINF_020006800,LINF_020006900,LINF_020007000,LINF_020007100,LINF_080013800,LINF_090011900,LINF_110010800,LINF_150009100,LINF_150009200,LINF_150019500,LINF_150019600,LINF_200017200,LINF_210014200,LINF_220009800,LINF_220010100,LINF_220017900,LINF_220018000,LINF_250012200,LINF_250021300,LINF_260008000,LINF_260014900,LINF_260021300,LINF_260021400,LINF_260021500,LINF_270010000,LINF_300011800,LINF_300011900,LINF_300012000,LINF_310019900,LINF_340005200,LINF_350020800,LINF_350023700,LINF_350023800,LINF_350023900,LINF_350024100,LINF_350029400,LINF_350045100,LINF_350045600,LINF_360015100,LINF_360015200,LINF_360046900,LINF_360047000,	4.4	1.28	1.4	0.0428085751338	0.219748199949	1.0
GO:0006873	cellular ion homeostasis	10	2	LINF_280025700,LINF_280025800,	20.0	5.85	7.13	0.0436963279437	0.219748199949	1.0
GO:0006749	glutathione metabolic process	10	2	LINF_220017900,LINF_220018000,	20.0	5.85	7.13	0.0436963279437	0.219748199949	1.0
GO:1901576	organic substance biosynthetic process	619	29	LINF_020006700,LINF_020006800,LINF_020006900,LINF_020007000,LINF_020007100,LINF_110007500,LINF_140012900,LINF_140013000,LINF_150009100,LINF_150009200,LINF_150019500,LINF_150019600,LINF_200010300,LINF_220009800,LINF_220010100,LINF_240014100,LINF_260021300,LINF_260021400,LINF_260021500,LINF_300011800,LINF_300011900,LINF_300012000,LINF_330013700,LINF_350023700,LINF_350023800,LINF_350023900,LINF_350024100,LINF_360015100,LINF_360015200,	4.7	1.37	1.47	0.0456666869006	0.226376290779	1.0
GO:0048522	positive regulation of cellular process	24	3	LINF_350027300,LINF_350027400,LINF_350027500,	12.5	3.65	4.09	0.0469783489169	0.229598409495	1.0
