ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0016787	hydrolase activity	633	97	LINF_010011200,LINF_020007600,LINF_060008200,LINF_080014700,LINF_080014800,LINF_080014900,LINF_080015000,LINF_080015100,LINF_080015200,LINF_080015300,LINF_080015400,LINF_080015500,LINF_090005600,LINF_090010100,LINF_090011800,LINF_090011900,LINF_100019000,LINF_110011900,LINF_110012000,LINF_110012700,LINF_110018150,LINF_110018200,LINF_110018300,LINF_110018350,LINF_110018700,LINF_130007700,LINF_130007800,LINF_130007900,LINF_130008000,LINF_130008100,LINF_130008200,LINF_130008300,LINF_130008400,LINF_130008500,LINF_130008600,LINF_130008700,LINF_130008800,LINF_130020500,LINF_130021200,LINF_150008600,LINF_150015400,LINF_160011100,LINF_160012200,LINF_180012600,LINF_180017600,LINF_180017700,LINF_190019800,LINF_200017200,LINF_200022000,LINF_200022100,LINF_200022200,LINF_230017200,LINF_240007400,LINF_240027800,LINF_250013300,LINF_250020400,LINF_250021300,LINF_250026500,LINF_260008000,LINF_260029800,LINF_260032800,LINF_270010000,LINF_270010100,LINF_270010200,LINF_270011100,LINF_280007900,LINF_280009200,LINF_290011200,LINF_290014000,LINF_290014800,LINF_290023600,LINF_290032100,LINF_290032800,LINF_300020200,LINF_300029600,LINF_300034800,LINF_310009900,LINF_310017600,LINF_310017700,LINF_310019500,LINF_310019600,LINF_310019900,LINF_310031200,LINF_310031300,LINF_320018200,LINF_320021100,LINF_320021200,LINF_320043700,LINF_320043800,LINF_320043900,LINF_330027100,LINF_340016200,LINF_340035800,LINF_350020800,LINF_350026800,LINF_350029400,LINF_360077100,	15.3	1.33	1.48	0.00107137855277	0.0306356327784	0.43390831387
GO:0015149	hexose transmembrane transporter activity	3	3	LINF_360072800,LINF_360073200,LINF_360073600,	100.0	8.7	inf	0.00151287075449	0.0306356327784	0.612712655567
GO:0015145	monosaccharide transmembrane transporter activity	3	3	LINF_360072800,LINF_360073200,LINF_360073600,	100.0	8.7	inf	0.00151287075449	0.0306356327784	0.612712655567
GO:0008553	P-type proton-exporting transporter activity	3	3	LINF_180020600,LINF_180020700,LINF_180020800,	100.0	8.7	inf	0.00151287075449	0.0306356327784	0.612712655567
GO:0008097	5S rRNA binding	3	3	LINF_350023700,LINF_350023800,LINF_350023900,	100.0	8.7	inf	0.00151287075449	0.0306356327784	0.612712655567
GO:0005355	glucose transmembrane transporter activity	3	3	LINF_360072800,LINF_360073200,LINF_360073600,	100.0	8.7	inf	0.00151287075449	0.0306356327784	0.612712655567
GO:0005354	galactose transmembrane transporter activity	3	3	LINF_360072800,LINF_360073200,LINF_360073600,	100.0	8.7	inf	0.00151287075449	0.0306356327784	0.612712655567
GO:0051119	sugar transmembrane transporter activity	3	3	LINF_360072800,LINF_360073200,LINF_360073600,	100.0	8.7	inf	0.00151287075449	0.0306356327784	0.612712655567
GO:0015578	mannose transmembrane transporter activity	3	3	LINF_360072800,LINF_360073200,LINF_360073600,	100.0	8.7	inf	0.00151287075449	0.0306356327784	0.612712655567
GO:0005353	fructose transmembrane transporter activity	3	3	LINF_360072800,LINF_360073200,LINF_360073600,	100.0	8.7	inf	0.00151287075449	0.0306356327784	0.612712655567
GO:0016790	thiolester hydrolase activity	6	4	LINF_290023600,LINF_320043700,LINF_320043800,LINF_320043900,	66.7	5.8	15.5	0.00214469371163	0.0413619501529	0.868600953211
GO:0061134	peptidase regulator activity	4	3	LINF_070015700,LINF_150008400,LINF_150012400,	75.0	6.52	23.21	0.0055321160476	0.0949019687418	1.0
GO:0015144	carbohydrate transmembrane transporter activity	4	3	LINF_360072800,LINF_360073200,LINF_360073600,	75.0	6.52	23.21	0.0055321160476	0.0949019687418	1.0
GO:0003735	structural constituent of ribosome	184	33	LINF_010009200,LINF_010009300,LINF_130017200,LINF_130017300,LINF_150009100,LINF_150009200,LINF_150019500,LINF_150019600,LINF_210018200,LINF_210018300,LINF_220009800,LINF_220010100,LINF_240026900,LINF_240027000,LINF_260006600,LINF_260006700,LINF_260021300,LINF_260021400,LINF_260021500,LINF_260028800,LINF_260028900,LINF_300011800,LINF_300011900,LINF_300012000,LINF_330016500,LINF_340033900,LINF_350023700,LINF_350023800,LINF_350023900,LINF_350024100,LINF_360015100,LINF_360015200,LINF_360041100,	17.9	1.56	1.73	0.00562382036989	0.0949019687418	1.0
GO:0051287	NAD binding	21	7	LINF_300035000,LINF_300035100,LINF_300035200,LINF_340021100,LINF_340021200,LINF_340021300,LINF_360030600,	33.3	2.9	3.88	0.0070094369745	0.113552878987	1.0
GO:0003824	catalytic activity	1791	231	LINF_010011200,LINF_020006200,LINF_020007600,LINF_020008900,LINF_040007600,LINF_040010000,LINF_040017100,LINF_050015100,LINF_060006300,LINF_060008200,LINF_070006900,LINF_070009800,LINF_070015200,LINF_080013400,LINF_080013800,LINF_080014700,LINF_080014800,LINF_080014900,LINF_080015000,LINF_080015100,LINF_080015200,LINF_080015300,LINF_080015400,LINF_080015500,LINF_090005600,LINF_090009900,LINF_090010000,LINF_090010100,LINF_090011800,LINF_090011900,LINF_090019700,LINF_090019800,LINF_100007900,LINF_100015600,LINF_100019000,LINF_110007500,LINF_110010800,LINF_110011900,LINF_110012000,LINF_110012700,LINF_110016000,LINF_110018150,LINF_110018200,LINF_110018300,LINF_110018350,LINF_110018700,LINF_120015500,LINF_120016900,LINF_130007700,LINF_130007800,LINF_130007900,LINF_130008000,LINF_130008100,LINF_130008200,LINF_130008300,LINF_130008400,LINF_130008500,LINF_130008600,LINF_130008700,LINF_130008800,LINF_130020500,LINF_130021200,LINF_140005600,LINF_140010000,LINF_140010100,LINF_140012800,LINF_140012900,LINF_140013000,LINF_140015200,LINF_150008600,LINF_150015400,LINF_150015500,LINF_150017800,LINF_160011100,LINF_160012200,LINF_170009900,LINF_170011100,LINF_170011200,LINF_180007900,LINF_180010800,LINF_180011700,LINF_180012600,LINF_180017600,LINF_180017700,LINF_190009100,LINF_190010800,LINF_190018400,LINF_190019800,LINF_190021000,LINF_200010300,LINF_200017200,LINF_200018500,LINF_200018600,LINF_200022000,LINF_200022100,LINF_200022200,LINF_210014200,LINF_210014900,LINF_210027500,LINF_220008400,LINF_220010400,LINF_220017900,LINF_220018000,LINF_220021500,LINF_220021600,LINF_230007900,LINF_230008300,LINF_230014600,LINF_230017200,LINF_230019300,LINF_230019700,LINF_230019800,LINF_230019900,LINF_230020900,LINF_240007400,LINF_240009400,LINF_240014100,LINF_240023800,LINF_240027300,LINF_240027800,LINF_250012200,LINF_250013300,LINF_250014900,LINF_250020400,LINF_250021300,LINF_250026500,LINF_250027000,LINF_260008000,LINF_260011600,LINF_260013000,LINF_260013100,LINF_260021100,LINF_260029800,LINF_260032800,LINF_270010000,LINF_270010100,LINF_270010200,LINF_270011100,LINF_270027400,LINF_280007900,LINF_280009200,LINF_280013100,LINF_280020100,LINF_290007800,LINF_290011200,LINF_290014000,LINF_290014800,LINF_290020900,LINF_290021300,LINF_290023600,LINF_290030400,LINF_290030500,LINF_290032100,LINF_290032800,LINF_300020200,LINF_300026200,LINF_300029600,LINF_300034800,LINF_300035000,LINF_300035100,LINF_300035200,LINF_300036800,LINF_300040500,LINF_300041300,LINF_310009900,LINF_310017600,LINF_310017700,LINF_310019500,LINF_310019600,LINF_310019900,LINF_310023600,LINF_310023700,LINF_310023800,LINF_310027100,LINF_310031200,LINF_310031300,LINF_320018200,LINF_320018600,LINF_320021100,LINF_320021200,LINF_320028600,LINF_320043700,LINF_320043800,LINF_320043900,LINF_330011700,LINF_330013700,LINF_330027100,LINF_330028600,LINF_340005200,LINF_340011700,LINF_340016200,LINF_340026700,LINF_340035800,LINF_340040300,LINF_350008000,LINF_350013300,LINF_350014400,LINF_350014500,LINF_350016600,LINF_350016700,LINF_350020800,LINF_350026800,LINF_350028500,LINF_350029400,LINF_350030800,LINF_350032700,LINF_350042100,LINF_350045100,LINF_350045600,LINF_350055600,LINF_350057500,LINF_350057900,LINF_360012800,LINF_360018400,LINF_360021400,LINF_360021500,LINF_360030000,LINF_360030300,LINF_360030600,LINF_360031200,LINF_360031300,LINF_360033900,LINF_360037500,LINF_360038900,LINF_360046900,LINF_360047000,LINF_360054700,LINF_360054800,LINF_360063600,LINF_360070200,LINF_360077100,	12.9	1.12	1.24	0.011323800319	0.137071992813	1.0
GO:0020037	heme binding	18	6	LINF_070013900,LINF_170020800,LINF_300041300,LINF_340026700,LINF_340040300,LINF_350013300,	33.3	2.9	3.88	0.0124071979074	0.137071992813	1.0
GO:0004857	enzyme inhibitor activity	5	3	LINF_070013200,LINF_150008400,LINF_150012400,	60.0	5.22	11.6	0.0126505484208	0.137071992813	1.0
GO:0003860	3-hydroxyisobutyryl-CoA hydrolase activity	5	3	LINF_320043700,LINF_320043800,LINF_320043900,	60.0	5.22	11.6	0.0126505484208	0.137071992813	1.0
GO:0016289	CoA hydrolase activity	5	3	LINF_320043700,LINF_320043800,LINF_320043900,	60.0	5.22	11.6	0.0126505484208	0.137071992813	1.0
GO:0004047	aminomethyltransferase activity	2	2	LINF_360046900,LINF_360047000,	100.0	8.7	inf	0.0131995252339	0.137071992813	1.0
GO:0015591	D-ribose transmembrane transporter activity	2	2	LINF_360072800,LINF_360073200,	100.0	8.7	inf	0.0131995252339	0.137071992813	1.0
GO:0004190	aspartic-type endopeptidase activity	2	2	LINF_010011200,LINF_290014800,	100.0	8.7	inf	0.0131995252339	0.137071992813	1.0
GO:0055056	D-glucose transmembrane transporter activity	2	2	LINF_360072800,LINF_360073200,	100.0	8.7	inf	0.0131995252339	0.137071992813	1.0
GO:0004140	dephospho-CoA kinase activity	2	2	LINF_180007900,LINF_220021500,	100.0	8.7	inf	0.0131995252339	0.137071992813	1.0
GO:0015146	pentose transmembrane transporter activity	2	2	LINF_360072800,LINF_360073200,	100.0	8.7	inf	0.0131995252339	0.137071992813	1.0
GO:0070001	aspartic-type peptidase activity	2	2	LINF_010011200,LINF_290014800,	100.0	8.7	inf	0.0131995252339	0.137071992813	1.0
GO:0004827	proline-tRNA ligase activity	2	2	LINF_180017600,LINF_180017700,	100.0	8.7	inf	0.0131995252339	0.137071992813	1.0
GO:0005385	zinc ion transmembrane transporter activity	2	2	LINF_280025700,LINF_280025800,	100.0	8.7	inf	0.0131995252339	0.137071992813	1.0
GO:0008233	peptidase activity	154	27	LINF_010011200,LINF_080014700,LINF_080014800,LINF_080014900,LINF_080015000,LINF_080015100,LINF_080015200,LINF_080015300,LINF_080015400,LINF_080015500,LINF_090011900,LINF_110011900,LINF_110012000,LINF_200017200,LINF_250021300,LINF_260008000,LINF_260029800,LINF_260032800,LINF_270010000,LINF_270010100,LINF_270010200,LINF_270011100,LINF_290014800,LINF_310009900,LINF_320018200,LINF_350020800,LINF_350029400,	17.5	1.52	1.67	0.0155703021633	0.157649309403	1.0
GO:0097159	organic cyclic compound binding	1368	179	LINF_020007600,LINF_030014900,LINF_040006300,LINF_040007600,LINF_040008500,LINF_040017100,LINF_050009600,LINF_050012800,LINF_060008200,LINF_070006900,LINF_070013900,LINF_070015200,LINF_080013400,LINF_080013800,LINF_090005600,LINF_090005700,LINF_090005900,LINF_090006000,LINF_090006400,LINF_090009900,LINF_090010000,LINF_090011800,LINF_100019000,LINF_110007500,LINF_110010800,LINF_110012700,LINF_110016000,LINF_110018150,LINF_110018200,LINF_110018300,LINF_110018350,LINF_110018700,LINF_120015500,LINF_130007700,LINF_130007800,LINF_130007900,LINF_130008000,LINF_130008100,LINF_130008200,LINF_130008300,LINF_130008400,LINF_130008500,LINF_130008600,LINF_130008700,LINF_130008800,LINF_130017200,LINF_130017300,LINF_130021100,LINF_140010000,LINF_140015200,LINF_140017400,LINF_140017500,LINF_150015400,LINF_150015500,LINF_160012200,LINF_160016900,LINF_170011200,LINF_170018300,LINF_170020800,LINF_180006700,LINF_180006800,LINF_180007900,LINF_180011700,LINF_180012600,LINF_180017600,LINF_180017700,LINF_180019600,LINF_180020600,LINF_180020700,LINF_180020800,LINF_190009100,LINF_190010800,LINF_190018400,LINF_200010300,LINF_200018500,LINF_200018600,LINF_210014200,LINF_220009800,LINF_220010100,LINF_220010400,LINF_220021500,LINF_220021600,LINF_230007900,LINF_230008300,LINF_240014100,LINF_240020050,LINF_240021200,LINF_250012200,LINF_250020400,LINF_260007400,LINF_270017500,LINF_270024000,LINF_280007900,LINF_280009200,LINF_280020100,LINF_280020200,LINF_290007800,LINF_290011200,LINF_290013900,LINF_290015000,LINF_290019300,LINF_290019800,LINF_290020000,LINF_290020300,LINF_290031500,LINF_290032800,LINF_300009600,LINF_300012600,LINF_300020100,LINF_300020200,LINF_300027300,LINF_300035000,LINF_300035100,LINF_300035200,LINF_300040500,LINF_300041300,LINF_310016000,LINF_310016400,LINF_310019500,LINF_310019600,LINF_310020000,LINF_310020100,LINF_310027100,LINF_310031200,LINF_310031300,LINF_320013900,LINF_320014000,LINF_320018600,LINF_320023200,LINF_320028600,LINF_320035000,LINF_320042500,LINF_330010500,LINF_330016500,LINF_330019100,LINF_330022900,LINF_330027100,LINF_330028600,LINF_340005200,LINF_340016200,LINF_340021100,LINF_340021200,LINF_340021300,LINF_340026700,LINF_340032300,LINF_340039100,LINF_340040300,LINF_350013300,LINF_350015100,LINF_350018900,LINF_350023700,LINF_350023800,LINF_350023900,LINF_350027200,LINF_350028500,LINF_350030800,LINF_350032700,LINF_350045100,LINF_350045600,LINF_350055600,LINF_350055900,LINF_350057500,LINF_360012800,LINF_360015100,LINF_360015200,LINF_360021400,LINF_360021500,LINF_360022400,LINF_360022500,LINF_360027100,LINF_360027200,LINF_360030000,LINF_360030300,LINF_360030600,LINF_360033900,LINF_360037500,LINF_360054700,LINF_360054800,LINF_360070200,	13.1	1.14	1.23	0.017732682011	0.170993719392	1.0
