ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0003839	gamma-glutamylcyclotransferase activity	3	2	LINF_220017900,LINF_220018000,	66.7	19.49	57.15	0.00341100180471	0.0350841552832	0.583281308606
GO:0061135	endopeptidase regulator activity	3	2	LINF_150008400,LINF_150012400,	66.7	19.49	57.15	0.00341100180471	0.0350841552832	0.583281308606
GO:0004602	glutathione peroxidase activity	3	2	LINF_260013000,LINF_260013100,	66.7	19.49	57.15	0.00341100180471	0.0350841552832	0.583281308606
GO:0004866	endopeptidase inhibitor activity	3	2	LINF_150008400,LINF_150012400,	66.7	19.49	57.15	0.00341100180471	0.0350841552832	0.583281308606
GO:0004867	serine-type endopeptidase inhibitor activity	3	2	LINF_150008400,LINF_150012400,	66.7	19.49	57.15	0.00341100180471	0.0350841552832	0.583281308606
GO:0030414	peptidase inhibitor activity	3	2	LINF_150008400,LINF_150012400,	66.7	19.49	57.15	0.00341100180471	0.0350841552832	0.583281308606
GO:0140657	ATP-dependent activity	263	18	LINF_090006400,LINF_090011800,LINF_110012700,LINF_110018150,LINF_110018200,LINF_110018300,LINF_110018350,LINF_110018400,LINF_110018700,LINF_140017400,LINF_140017500,LINF_240020050,LINF_310019500,LINF_310019600,LINF_320028600,LINF_330027100,LINF_340032300,LINF_340039100,	6.8	2.0	2.21	0.00348789847844	0.0350841552832	0.596430639814
GO:0016842	amidine-lyase activity	4	2	LINF_220017900,LINF_220018000,	50.0	14.62	28.57	0.00666866685084	0.0570171015747	1.0
GO:0061134	peptidase regulator activity	4	2	LINF_150008400,LINF_150012400,	50.0	14.62	28.57	0.00666866685084	0.0570171015747	1.0
GO:0046915	transition metal ion transmembrane transporter activity	4	2	LINF_280025700,LINF_280025800,	50.0	14.62	28.57	0.00666866685084	0.0570171015747	1.0
GO:0016887	ATP hydrolysis activity	101	9	LINF_110012700,LINF_110018150,LINF_110018200,LINF_110018300,LINF_110018350,LINF_110018700,LINF_310019500,LINF_310019600,LINF_330027100,	8.9	2.61	2.86	0.00725435909639	0.0590712097849	1.0
GO:0019843	rRNA binding	13	3	LINF_350023700,LINF_350023800,LINF_350023900,	23.1	6.75	8.61	0.00872912347417	0.0678490960947	1.0
GO:0140326	ATPase-coupled intramembrane lipid transporter activity	5	2	LINF_340032300,LINF_340039100,	40.0	11.69	19.04	0.0108653151609	0.0714603420197	1.0
GO:0140303	intramembrane lipid transporter activity	5	2	LINF_340032300,LINF_340039100,	40.0	11.69	19.04	0.0108653151609	0.0714603420197	1.0
GO:0016840	carbon-nitrogen lyase activity	5	2	LINF_220017900,LINF_220018000,	40.0	11.69	19.04	0.0108653151609	0.0714603420197	1.0
GO:0004857	enzyme inhibitor activity	5	2	LINF_150008400,LINF_150012400,	40.0	11.69	19.04	0.0108653151609	0.0714603420197	1.0
GO:0016779	nucleotidyltransferase activity	57	6	LINF_040010000,LINF_040017100,LINF_200010300,LINF_240014100,LINF_280013100,LINF_280020100,	10.5	3.08	3.41	0.0125381364912	0.0794081977778	1.0
GO:0004601	peroxidase activity	6	2	LINF_260013000,LINF_260013100,	33.3	9.74	14.28	0.0159336682663	0.0973091883405	1.0
GO:0005319	lipid transporter activity	7	2	LINF_340032300,LINF_340039100,	28.6	8.35	11.42	0.0218099045182	0.12860323009	1.0
GO:0046873	metal ion transmembrane transporter activity	20	3	LINF_280025700,LINF_280025800,LINF_290014900,	15.0	4.39	5.06	0.0292121285682	0.166509132839	1.0
GO:0016746	acyltransferase activity	90	7	LINF_140012900,LINF_140013000,LINF_290030400,LINF_290030500,LINF_310023600,LINF_310023700,LINF_310023800,	7.8	2.27	2.44	0.0334572010959	0.172034278371	1.0
GO:0005432	calcium:sodium antiporter activity	1	1	LINF_290014900,	100.0	29.23	inf	0.0342056459919	0.172034278371	1.0
GO:0015368	calcium:cation antiporter activity	1	1	LINF_290014900,	100.0	29.23	inf	0.0342056459919	0.172034278371	1.0
GO:0015491	cation:cation antiporter activity	1	1	LINF_290014900,	100.0	29.23	inf	0.0342056459919	0.172034278371	1.0
GO:0015297	antiporter activity	10	2	LINF_290014900,LINF_350041200,	20.0	5.85	7.13	0.0436963279437	0.207557557733	1.0
GO:0016684	oxidoreductase activity, acting on peroxide as acceptor	10	2	LINF_260013000,LINF_260013100,	20.0	5.85	7.13	0.0436963279437	0.207557557733	1.0
