ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:1901137	carbohydrate derivative biosynthetic process	93	5	LINF_020006700,LINF_020006800,LINF_020006900,LINF_020007000,LINF_020007100,	5.4	6.21	7.25	0.00112688971668	0.00925269301974	0.147622552885
GO:0055085	transmembrane transport	192	7	LINF_110018150,LINF_110018350,LINF_110018700,LINF_280006400,LINF_310039500,LINF_310039600,LINF_350041200,	3.6	4.21	5.0	0.00113009991081	0.00925269301974	0.148043088316
GO:0051179	localization	462	11	LINF_100008900,LINF_110018150,LINF_110018350,LINF_110018700,LINF_280006400,LINF_310039500,LINF_310039600,LINF_320041600,LINF_330032500,LINF_340039100,LINF_350041200,	2.4	2.75	3.43	0.00143941078986	0.0110919302042	0.188562813472
GO:0016482	cytosolic transport	8	2	LINF_320041600,LINF_330032500,	25.0	28.89	40.04	0.00198114232804	0.0144183136096	0.259529644973
GO:0048518	positive regulation of biological process	38	3	LINF_350027300,LINF_350027400,LINF_350027500,	7.9	9.12	10.5	0.00412010431064	0.0284070349839	0.539733664694
GO:0034645	cellular macromolecule biosynthetic process	408	9	LINF_020006700,LINF_020006800,LINF_020006900,LINF_020007000,LINF_020007100,LINF_300011800,LINF_300011900,LINF_300012000,LINF_340033900,	2.2	2.55	3.02	0.0070051868654	0.0451024273179	0.917679479367
GO:0009059	macromolecule biosynthetic process	410	9	LINF_020006700,LINF_020006800,LINF_020006900,LINF_020007000,LINF_020007100,LINF_300011800,LINF_300011900,LINF_300012000,LINF_340033900,	2.2	2.54	3.0	0.00723016010439	0.0451024273179	0.947150973675
GO:1901135	carbohydrate derivative metabolic process	147	5	LINF_020006700,LINF_020006800,LINF_020006900,LINF_020007000,LINF_020007100,	3.4	3.93	4.44	0.00821332428718	0.0472388213467	1.0
GO:0006895	Golgi to endosome transport	1	1	LINF_320041600,	100.0	115.55	inf	0.00865444055207	0.0472388213467	1.0
GO:0015805	S-adenosyl-L-methionine transport	1	1	LINF_100008900,	100.0	115.55	inf	0.00865444055207	0.0472388213467	1.0
GO:1901566	organonitrogen compound biosynthetic process	425	9	LINF_020006700,LINF_020006800,LINF_020006900,LINF_020007000,LINF_020007100,LINF_300011800,LINF_300011900,LINF_300012000,LINF_340033900,	2.1	2.45	2.88	0.00910164910429	0.0476926413065	1.0
GO:0009987	cellular process	2208	27	LINF_020006700,LINF_020006800,LINF_020006900,LINF_020007000,LINF_020007100,LINF_040007600,LINF_090006400,LINF_110018150,LINF_110018350,LINF_110018700,LINF_180009900,LINF_210014200,LINF_280006400,LINF_300011800,LINF_300011900,LINF_300012000,LINF_300034800,LINF_310039500,LINF_310039600,LINF_320041600,LINF_330010500,LINF_330032500,LINF_340033900,LINF_350027400,LINF_350027500,LINF_350029400,LINF_350041200,	1.2	1.41	2.17	0.0107312523368	0.0540690021583	1.0
GO:0019538	protein metabolic process	814	13	LINF_020006700,LINF_020006800,LINF_020006900,LINF_020007000,LINF_020007100,LINF_210014200,LINF_250021300,LINF_270010000,LINF_300011800,LINF_300011900,LINF_300012000,LINF_340033900,LINF_350029400,	1.6	1.85	2.24	0.0166430728833	0.0778580431557	1.0
GO:0072348	sulfur compound transport	2	1	LINF_100008900,	50.0	57.77	117.32	0.0172357500116	0.0778580431557	1.0
GO:0015695	organic cation transport	2	1	LINF_100008900,	50.0	57.77	117.32	0.0172357500116	0.0778580431557	1.0
GO:0006950	response to stress	118	4	LINF_330010500,LINF_350027300,LINF_350027400,LINF_350027500,	3.4	3.92	4.34	0.0182504208081	0.0796935041953	1.0
GO:0006812	cation transport	70	3	LINF_100008900,LINF_310039500,LINF_310039600,	4.3	4.95	5.45	0.0220862018683	0.0891282570348	1.0
GO:0030001	metal ion transport	27	2	LINF_310039500,LINF_310039600,	7.4	8.56	9.57	0.0223848019137	0.0891282570348	1.0
GO:0050896	response to stimulus	189	5	LINF_300034800,LINF_330010500,LINF_350027300,LINF_350027400,LINF_350027500,	2.6	3.06	3.4	0.0224521563523	0.0891282570348	1.0
GO:0006892	post-Golgi vesicle-mediated transport	3	1	LINF_320041600,	33.3	38.52	58.65	0.0257445313965	0.0991921650866	1.0
GO:0051259	protein complex oligomerization	4	1	LINF_180009900,	25.0	28.89	39.09	0.0341813828772	0.121668969006	1.0
GO:0051260	protein homooligomerization	4	1	LINF_180009900,	25.0	28.89	39.09	0.0341813828772	0.121668969006	1.0
GO:0044267	cellular protein metabolic process	708	11	LINF_020006700,LINF_020006800,LINF_020006900,LINF_020007000,LINF_020007100,LINF_210014200,LINF_300011800,LINF_300011900,LINF_300012000,LINF_340033900,LINF_350029400,	1.6	1.8	2.09	0.0343645179635	0.121668969006	1.0
GO:0000226	microtubule cytoskeleton organization	37	2	LINF_350027400,LINF_350027500,	5.4	6.25	6.82	0.0402321427184	0.138695018319	1.0
GO:0015914	phospholipid transport	5	1	LINF_340039100,	20.0	23.11	29.31	0.0425468978121	0.142913938805	1.0
GO:0043412	macromolecule modification	472	8	LINF_020006700,LINF_020006800,LINF_020006900,LINF_020007000,LINF_020007100,LINF_040007600,LINF_210014200,LINF_350029400,	1.7	1.96	2.2	0.0462882113875	0.151593892294	1.0
GO:0036211	protein modification process	394	7	LINF_020006700,LINF_020006800,LINF_020006900,LINF_020007000,LINF_020007100,LINF_210014200,LINF_350029400,	1.8	2.05	2.29	0.0499365274994	0.1557544072	1.0
GO:0006464	cellular protein modification process	394	7	LINF_020006700,LINF_020006800,LINF_020006900,LINF_020007000,LINF_020007100,LINF_210014200,LINF_350029400,	1.8	2.05	2.29	0.0499365274994	0.1557544072	1.0
